GEO_ID,NAME,B01003_001E,B01003_001M
1500000US360610006004,"Block Group 4, Census Tract 6, New York County, New York",1110,660
1500000US360610006005,"Block Group 5, Census Tract 6, New York County, New York",1935,581
1500000US360610006006,"Block Group 6, Census Tract 6, New York County, New York",1974,591
1500000US360610007000,"Block Group 0, Census Tract 7, New York County, New York",0,12
1500000US360610007001,"Block Group 1, Census Tract 7, New York County, New York",173,158
1500000US360610007002,"Block Group 2, Census Tract 7, New York County, New York",2204,641
1500000US360610007003,"Block Group 3, Census Tract 7, New York County, New York",467,241
1500000US360610007004,"Block Group 4, Census Tract 7, New York County, New York",1523,422
1500000US360610007005,"Block Group 5, Census Tract 7, New York County, New York",1762,543
1500000US360610007006,"Block Group 6, Census Tract 7, New York County, New York",1615,490
1500000US360610007007,"Block Group 7, Census Tract 7, New York County, New York",756,363
1500000US360610007008,"Block Group 8, Census Tract 7, New York County, New York",0,12
1500000US360610007009,"Block Group 9, Census Tract 7, New York County, New York",0,12
1500000US360610008000,"Block Group 0, Census Tract 8, New York County, New York",0,12
1500000US360610008001,"Block Group 1, Census Tract 8, New York County, New York",1495,420
1500000US360610008002,"Block Group 2, Census Tract 8, New York County, New York",1072,434
1500000US360610008003,"Block Group 3, Census Tract 8, New York County, New York",1670,560
1500000US360610008004,"Block Group 4, Census Tract 8, New York County, New York",1731,520
1500000US360610008005,"Block Group 5, Census Tract 8, New York County, New York",2047,557
1500000US360610008006,"Block Group 6, Census Tract 8, New York County, New York",1277,498
1500000US360610009000,"Block Group 0, Census Tract 9, New York County, New York",0,12
1500000US360610009001,"Block Group 1, Census Tract 9, New York County, New York",1886,356
1500000US360610009002,"Block Group 2, Census Tract 9, New York County, New York",0,12
1500000US360610010010,"Block Group 0, Census Tract 10.01, New York County, New York",0,12
1500000US360610010011,"Block Group 1, Census Tract 10.01, New York County, New York",1437,213
1500000US360610010020,"Block Group 0, Census Tract 10.02, New York County, New York",0,12
1500000US360610010021,"Block Group 1, Census Tract 10.02, New York County, New York",1475,603
1500000US360610010022,"Block Group 2, Census Tract 10.02, New York County, New York",1193,425
1500000US360610010023,"Block Group 3, Census Tract 10.02, New York County, New York",0,12
1500000US360610010024,"Block Group 4, Census Tract 10.02, New York County, New York",275,82
1500000US360610010025,"Block Group 5, Census Tract 10.02, New York County, New York",2134,606
1500000US360610012001,"Block Group 1, Census Tract 12, New York County, New York",2022,328
1500000US360610012002,"Block Group 2, Census Tract 12, New York County, New York",929,263
1500000US360610012003,"Block Group 3, Census Tract 12, New York County, New York",1307,353
1500000US360610013001,"Block Group 1, Census Tract 13, New York County, New York",932,342
1500000US360610013002,"Block Group 2, Census Tract 13, New York County, New York",1430,467
1500000US360610013003,"Block Group 3, Census Tract 13, New York County, New York",1038,224
1500000US360610013004,"Block Group 4, Census Tract 13, New York County, New York",1290,426
1500000US360610013005,"Block Group 5, Census Tract 13, New York County, New York",0,12
1500000US360610014011,"Block Group 1, Census Tract 14.01, New York County, New York",1575,432
1500000US360610014012,"Block Group 2, Census Tract 14.01, New York County, New York",1424,253
1500000US360610014021,"Block Group 1, Census Tract 14.02, New York County, New York",1421,255
1500000US360610014022,"Block Group 2, Census Tract 14.02, New York County, New York",1272,416
1500000US360610015010,"Block Group 0, Census Tract 15.01, New York County, New York",0,12
1500000US360610015011,"Block Group 1, Census Tract 15.01, New York County, New York",3845,1521
1500000US360610015012,"Block Group 2, Census Tract 15.01, New York County, New York",3301,771
1500000US360610015013,"Block Group 3, Census Tract 15.01, New York County, New York",875,284
1500000US360610015020,"Block Group 0, Census Tract 15.02, New York County, New York",0,12
1500000US360610015021,"Block Group 1, Census Tract 15.02, New York County, New York",697,260
1500000US360610015022,"Block Group 2, Census Tract 15.02, New York County, New York",1805,413
1500000US360610015023,"Block Group 3, Census Tract 15.02, New York County, New York",1995,455
1500000US360610015024,"Block Group 4, Census Tract 15.02, New York County, New York",2210,573
1500000US360610015025,"Block Group 5, Census Tract 15.02, New York County, New York",1200,362
1500000US360610015026,"Block Group 6, Census Tract 15.02, New York County, New York",22,35
1500000US360610015027,"Block Group 7, Census Tract 15.02, New York County, New York",0,12
1500000US360610015028,"Block Group 8, Census Tract 15.02, New York County, New York",0,12
1500000US360610016001,"Block Group 1, Census Tract 16, New York County, New York",2749,893
1500000US360610016002,"Block Group 2, Census Tract 16, New York County, New York",734,316
1500000US360610016003,"Block Group 3, Census Tract 16, New York County, New York",1780,577
1500000US360610016004,"Block Group 4, Census Tract 16, New York County, New York",1196,382
1500000US360610016005,"Block Group 5, Census Tract 16, New York County, New York",1045,310
1500000US360610018001,"Block Group 1, Census Tract 18, New York County, New York",1035,335
1500000US360610018002,"Block Group 2, Census Tract 18, New York County, New York",717,313
1500000US360610018003,"Block Group 3, Census Tract 18, New York County, New York",1130,301
1500000US360610018004,"Block Group 4, Census Tract 18, New York County, New York",1286,716
1500000US360610018005,"Block Group 5, Census Tract 18, New York County, New York",728,301
1500000US360610018006,"Block Group 6, Census Tract 18, New York County, New York",1272,584
1500000US360610018007,"Block Group 7, Census Tract 18, New York County, New York",933,399
1500000US360610020000,"Block Group 0, Census Tract 20, New York County, New York",0,12
1500000US360610020001,"Block Group 1, Census Tract 20, New York County, New York",1954,356
1500000US360610020002,"Block Group 2, Census Tract 20, New York County, New York",1955,680
1500000US360610020003,"Block Group 3, Census Tract 20, New York County, New York",697,198
1500000US360610021001,"Block Group 1, Census Tract 21, New York County, New York",1726,478
1500000US360610021002,"Block Group 2, Census Tract 21, New York County, New York",1477,470
1500000US360610021003,"Block Group 3, Census Tract 21, New York County, New York",2254,684
1500000US360610021004,"Block Group 4, Census Tract 21, New York County, New York",1411,490
1500000US360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",1904,716
1500000US360610022012,"Block Group 2, Census Tract 22.01, New York County, New York",882,389
1500000US360610022013,"Block Group 3, Census Tract 22.01, New York County, New York",1225,368
1500000US360610022014,"Block Group 4, Census Tract 22.01, New York County, New York",2361,544
1500000US360610022021,"Block Group 1, Census Tract 22.02, New York County, New York",2123,469
1500000US360610024000,"Block Group 0, Census Tract 24, New York County, New York",0,12
1500000US360610024001,"Block Group 1, Census Tract 24, New York County, New York",1978,624
1500000US360610024002,"Block Group 2, Census Tract 24, New York County, New York",0,12
1500000US360610024003,"Block Group 3, Census Tract 24, New York County, New York",2193,388
1500000US360610025000,"Block Group 0, Census Tract 25, New York County, New York",0,12
1500000US360610025001,"Block Group 1, Census Tract 25, New York County, New York",1223,764
1500000US360610025002,"Block Group 2, Census Tract 25, New York County, New York",691,327
1500000US360610025003,"Block Group 3, Census Tract 25, New York County, New York",1096,391
1500000US360610025004,"Block Group 4, Census Tract 25, New York County, New York",2473,448
1500000US360610026011,"Block Group 1, Census Tract 26.01, New York County, New York",2085,520
1500000US360610026012,"Block Group 2, Census Tract 26.01, New York County, New York",1892,603
1500000US360610026021,"Block Group 1, Census Tract 26.02, New York County, New York",1503,467
1500000US360610026022,"Block Group 2, Census Tract 26.02, New York County, New York",917,231
1500000US360610026023,"Block Group 3, Census Tract 26.02, New York County, New York",1213,304
1500000US360610027001,"Block Group 1, Census Tract 27, New York County, New York",1417,282
1500000US360610028001,"Block Group 1, Census Tract 28, New York County, New York",600,225
1500000US360610028002,"Block Group 2, Census Tract 28, New York County, New York",1724,600
1500000US360610028003,"Block Group 3, Census Tract 28, New York County, New York",2031,641
1500000US360610028004,"Block Group 4, Census Tract 28, New York County, New York",2049,544
1500000US360610029011,"Block Group 1, Census Tract 29.01, New York County, New York",806,519
1500000US360610029012,"Block Group 2, Census Tract 29.01, New York County, New York",0,12
1500000US360610029013,"Block Group 3, Census Tract 29.01, New York County, New York",758,263
1500000US360610029021,"Block Group 1, Census Tract 29.02, New York County, New York",973,285
1500000US360610029022,"Block Group 2, Census Tract 29.02, New York County, New York",1439,402
1500000US360610029023,"Block Group 3, Census Tract 29.02, New York County, New York",753,364
1500000US360610029024,"Block Group 4, Census Tract 29.02, New York County, New York",0,12
1500000US360610029025,"Block Group 5, Census Tract 29.02, New York County, New York",986,522
1500000US360610030011,"Block Group 1, Census Tract 30.01, New York County, New York",907,277
1500000US360610030012,"Block Group 2, Census Tract 30.01, New York County, New York",1046,268
1500000US360610030013,"Block Group 3, Census Tract 30.01, New York County, New York",1028,433
1500000US360610030014,"Block Group 4, Census Tract 30.01, New York County, New York",746,302
1500000US360610030021,"Block Group 1, Census Tract 30.02, New York County, New York",2026,283
1500000US360610030022,"Block Group 2, Census Tract 30.02, New York County, New York",903,204
1500000US360610031001,"Block Group 1, Census Tract 31, New York County, New York",2616,265
1500000US360610031002,"Block Group 2, Census Tract 31, New York County, New York",0,12
1500000US360610032001,"Block Group 1, Census Tract 32, New York County, New York",1684,460
1500000US360610032002,"Block Group 2, Census Tract 32, New York County, New York",754,471
1500000US360610032003,"Block Group 3, Census Tract 32, New York County, New York",2262,1056
1500000US360610032004,"Block Group 4, Census Tract 32, New York County, New York",432,209
1500000US360610032005,"Block Group 5, Census Tract 32, New York County, New York",540,306
1500000US360610032006,"Block Group 6, Census Tract 32, New York County, New York",1635,436
1500000US360610032007,"Block Group 7, Census Tract 32, New York County, New York",566,251
1500000US360610033001,"Block Group 1, Census Tract 33, New York County, New York",675,249
1500000US360610033002,"Block Group 2, Census Tract 33, New York County, New York",1609,459
1500000US360610033003,"Block Group 3, Census Tract 33, New York County, New York",2149,594
1500000US360610033004,"Block Group 4, Census Tract 33, New York County, New York",1408,455
1500000US360610034001,"Block Group 1, Census Tract 34, New York County, New York",1841,611
1500000US360610034002,"Block Group 2, Census Tract 34, New York County, New York",1771,557
1500000US360610034003,"Block Group 3, Census Tract 34, New York County, New York",1688,619
1500000US360610034004,"Block Group 4, Census Tract 34, New York County, New York",1348,558
1500000US360610036011,"Block Group 1, Census Tract 36.01, New York County, New York",1038,296
