"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1500000US360050425002","Block Group 2, Census Tract 425, Bronx County, New York","-","**",
"1500000US360050425003","Block Group 3, Census Tract 425, Bronx County, New York","51579","37742",
"1500000US360050425004","Block Group 4, Census Tract 425, Bronx County, New York","-","**",
"1500000US360050425005","Block Group 5, Census Tract 425, Bronx County, New York","110403","85680",
"1500000US360050425006","Block Group 6, Census Tract 425, Bronx County, New York","38387","12515",
"1500000US360050425007","Block Group 7, Census Tract 425, Bronx County, New York","21649","9176",
"1500000US360050426001","Block Group 1, Census Tract 426, Bronx County, New York","101935","52052",
"1500000US360050426002","Block Group 2, Census Tract 426, Bronx County, New York","48909","26555",
"1500000US360050426003","Block Group 3, Census Tract 426, Bronx County, New York","97382","8799",
"1500000US360050426004","Block Group 4, Census Tract 426, Bronx County, New York","118333","67770",
"1500000US360050426005","Block Group 5, Census Tract 426, Bronx County, New York","67500","13895",
"1500000US360050426006","Block Group 6, Census Tract 426, Bronx County, New York","236053","197455",
"1500000US360050428001","Block Group 1, Census Tract 428, Bronx County, New York","-","**",
"1500000US360050428002","Block Group 2, Census Tract 428, Bronx County, New York","90536","8507",
"1500000US360050429011","Block Group 1, Census Tract 429.01, Bronx County, New York","-","**",
"1500000US360050429012","Block Group 2, Census Tract 429.01, Bronx County, New York","48881","5243",
"1500000US360050429013","Block Group 3, Census Tract 429.01, Bronx County, New York","20500","7854",
"1500000US360050429021","Block Group 1, Census Tract 429.02, Bronx County, New York","37895","8547",
"1500000US360050429022","Block Group 2, Census Tract 429.02, Bronx County, New York","21745","13805",
"1500000US360050429023","Block Group 3, Census Tract 429.02, Bronx County, New York","46115","13654",
"1500000US360050430001","Block Group 1, Census Tract 430, Bronx County, New York","-","**",
"1500000US360050430002","Block Group 2, Census Tract 430, Bronx County, New York","-","**",
"1500000US360050430003","Block Group 3, Census Tract 430, Bronx County, New York","73159","5937",
"1500000US360050431011","Block Group 1, Census Tract 431.01, Bronx County, New York","35945","23782",
"1500000US360050431012","Block Group 2, Census Tract 431.01, Bronx County, New York","32699","17415",
"1500000US360050431013","Block Group 3, Census Tract 431.01, Bronx County, New York","37341","7444",
"1500000US360050431014","Block Group 4, Census Tract 431.01, Bronx County, New York","-","**",
"1500000US360050431021","Block Group 1, Census Tract 431.02, Bronx County, New York","31149","22289",
"1500000US360050431022","Block Group 2, Census Tract 431.02, Bronx County, New York","23250","7730",
"1500000US360050431023","Block Group 3, Census Tract 431.02, Bronx County, New York","38527","11774",
"1500000US360050434001","Block Group 1, Census Tract 434, Bronx County, New York","70583","22875",
"1500000US360050434002","Block Group 2, Census Tract 434, Bronx County, New York","121714","47073",
"1500000US360050434003","Block Group 3, Census Tract 434, Bronx County, New York","-","**",
"1500000US360050434004","Block Group 4, Census Tract 434, Bronx County, New York","71250","50704",
"1500000US360050435011","Block Group 1, Census Tract 435.01, Bronx County, New York","32500","10077",
"1500000US360050435021","Block Group 1, Census Tract 435.02, Bronx County, New York","-","**",
"1500000US360050435031","Block Group 1, Census Tract 435.03, Bronx County, New York","-","**",
"1500000US360050436001","Block Group 1, Census Tract 436, Bronx County, New York","75417","3387",
"1500000US360050436002","Block Group 2, Census Tract 436, Bronx County, New York","43708","40679",
"1500000US360050442001","Block Group 1, Census Tract 442, Bronx County, New York","28857","19987",
"1500000US360050442002","Block Group 2, Census Tract 442, Bronx County, New York","66986","4546",
"1500000US360050442003","Block Group 3, Census Tract 442, Bronx County, New York","56949","14971",
"1500000US360050442004","Block Group 4, Census Tract 442, Bronx County, New York","-","**",
"1500000US360050442005","Block Group 5, Census Tract 442, Bronx County, New York","-","**",
"1500000US360050444001","Block Group 1, Census Tract 444, Bronx County, New York","98803","23734",
"1500000US360050444002","Block Group 2, Census Tract 444, Bronx County, New York","93021","50247",
"1500000US360050444003","Block Group 3, Census Tract 444, Bronx County, New York","75556","20388",
"1500000US360050444004","Block Group 4, Census Tract 444, Bronx County, New York","-","**",
"1500000US360050448001","Block Group 1, Census Tract 448, Bronx County, New York","97438","34556",
"1500000US360050448002","Block Group 2, Census Tract 448, Bronx County, New York","116250","86733",
"1500000US360050449011","Block Group 1, Census Tract 449.01, Bronx County, New York","68203","12823",
"1500000US360050449012","Block Group 2, Census Tract 449.01, Bronx County, New York","81250","30528",
"1500000US360050449021","Block Group 1, Census Tract 449.02, Bronx County, New York","92266","39165",
"1500000US360050449022","Block Group 2, Census Tract 449.02, Bronx County, New York","66641","20637",
"1500000US360050451011","Block Group 1, Census Tract 451.01, Bronx County, New York","77917","30690",
"1500000US360050451012","Block Group 2, Census Tract 451.01, Bronx County, New York","52390","40539",
"1500000US360050451021","Block Group 1, Census Tract 451.02, Bronx County, New York","94907","61029",
"1500000US360050451022","Block Group 2, Census Tract 451.02, Bronx County, New York","75125","15019",
"1500000US360050456001","Block Group 1, Census Tract 456, Bronx County, New York","83098","19128",
"1500000US360050456002","Block Group 2, Census Tract 456, Bronx County, New York","111085","41451",
"1500000US360050456003","Block Group 3, Census Tract 456, Bronx County, New York","-","**",
"1500000US360050458001","Block Group 1, Census Tract 458, Bronx County, New York","-","**",
"1500000US360050458002","Block Group 2, Census Tract 458, Bronx County, New York","28466","2765",
"1500000US360050458003","Block Group 3, Census Tract 458, Bronx County, New York","-","**",
"1500000US360050458004","Block Group 4, Census Tract 458, Bronx County, New York","21997","4132",
"1500000US360050460001","Block Group 1, Census Tract 460, Bronx County, New York","35745","26352",
"1500000US360050460002","Block Group 2, Census Tract 460, Bronx County, New York","75678","16706",
"1500000US360050462031","Block Group 1, Census Tract 462.03, Bronx County, New York","33852","24342",
"1500000US360050462032","Block Group 2, Census Tract 462.03, Bronx County, New York","62965","13655",
"1500000US360050462033","Block Group 3, Census Tract 462.03, Bronx County, New York","-","**",
"1500000US360050462041","Block Group 1, Census Tract 462.04, Bronx County, New York","92312","27924",
"1500000US360050462042","Block Group 2, Census Tract 462.04, Bronx County, New York","-","**",
"1500000US360050462043","Block Group 3, Census Tract 462.04, Bronx County, New York","-","**",
"1500000US360050462044","Block Group 4, Census Tract 462.04, Bronx County, New York","82199","11516",
"1500000US360050462051","Block Group 1, Census Tract 462.05, Bronx County, New York","98199","91526",
"1500000US360050462052","Block Group 2, Census Tract 462.05, Bronx County, New York","42081","16106",
"1500000US360050462053","Block Group 3, Census Tract 462.05, Bronx County, New York","95606","30762",
"1500000US360050462054","Block Group 4, Census Tract 462.05, Bronx County, New York","-","**",
"1500000US360050462055","Block Group 5, Census Tract 462.05, Bronx County, New York","-","**",
"1500000US360050462061","Block Group 1, Census Tract 462.06, Bronx County, New York","-","**",
"1500000US360050462062","Block Group 2, Census Tract 462.06, Bronx County, New York","48039","31755",
"1500000US360050462063","Block Group 3, Census Tract 462.06, Bronx County, New York","-","**",
"1500000US360050462064","Block Group 4, Census Tract 462.06, Bronx County, New York","-","**",
"1500000US360050462071","Block Group 1, Census Tract 462.07, Bronx County, New York","90516","52737",
"1500000US360050462072","Block Group 2, Census Tract 462.07, Bronx County, New York","28284","23719",
"1500000US360050462073","Block Group 3, Census Tract 462.07, Bronx County, New York","53967","6419",
"1500000US360050462081","Block Group 1, Census Tract 462.08, Bronx County, New York","-","**",
"1500000US360050462082","Block Group 2, Census Tract 462.08, Bronx County, New York","67500","31325",
"1500000US360050462083","Block Group 3, Census Tract 462.08, Bronx County, New York","147974","74213",
"1500000US360050462084","Block Group 4, Census Tract 462.08, Bronx County, New York","65981","22574",
"1500000US360050462091","Block Group 1, Census Tract 462.09, Bronx County, New York","-","**",
"1500000US360050462092","Block Group 2, Census Tract 462.09, Bronx County, New York","126021","3483",
"1500000US360050462093","Block Group 3, Census Tract 462.09, Bronx County, New York","24188","18757",
"1500000US360050484011","Block Group 1, Census Tract 484.01, Bronx County, New York","85515","27712",
"1500000US360050484012","Block Group 2, Census Tract 484.01, Bronx County, New York","38894","32878",
"1500000US360050484013","Block Group 3, Census Tract 484.01, Bronx County, New York","129135","58474",
"1500000US360050484021","Block Group 1, Census Tract 484.02, Bronx County, New York","-","**",
"1500000US360050504000","Block Group 0, Census Tract 504, Bronx County, New York","-","**",
"1500000US360050504001","Block Group 1, Census Tract 504, Bronx County, New York","-","**",
"1500000US360050516010","Block Group 0, Census Tract 516.01, Bronx County, New York","-","**",
"1500000US360050516011","Block Group 1, Census Tract 516.01, Bronx County, New York","124023","8249",
"1500000US360050516012","Block Group 2, Census Tract 516.01, Bronx County, New York","100927","27193",
"1500000US360050516013","Block Group 3, Census Tract 516.01, Bronx County, New York","150227","90869",
"1500000US360050516014","Block Group 4, Census Tract 516.01, Bronx County, New York","55461","48930",
"1500000US360050516015","Block Group 5, Census Tract 516.01, Bronx County, New York","-","**",
"1500000US360050516020","Block Group 0, Census Tract 516.02, Bronx County, New York","-","**",
"1500000US360050516021","Block Group 1, Census Tract 516.02, Bronx County, New York","-","**",
"1500000US360470001001","Block Group 1, Census Tract 1, Kings County, New York","250,000+","***",
"1500000US360470001002","Block Group 2, Census Tract 1, Kings County, New York","105326","14726",
"1500000US360470001003","Block Group 3, Census Tract 1, Kings County, New York","159350","86829",
"1500000US360470001004","Block Group 4, Census Tract 1, Kings County, New York","71383","15080",
"1500000US360470002001","Block Group 1, Census Tract 2, Kings County, New York","55417","10878",
"1500000US360470003011","Block Group 1, Census Tract 3.01, Kings County, New York","-","**",
"1500000US360470003012","Block Group 2, Census Tract 3.01, Kings County, New York","-","**",
"1500000US360470003013","Block Group 3, Census Tract 3.01, Kings County, New York","137885","94796",
"1500000US360470003014","Block Group 4, Census Tract 3.01, Kings County, New York","170433","82243",
"1500000US360470003015","Block Group 5, Census Tract 3.01, Kings County, New York","193516","141680",
"1500000US360470005011","Block Group 1, Census Tract 5.01, Kings County, New York","126414","24954",
"1500000US360470005012","Block Group 2, Census Tract 5.01, Kings County, New York","189893","51202",
"1500000US360470005013","Block Group 3, Census Tract 5.01, Kings County, New York","125263","55336",
